Country_Name,Country_Code,Indicator_Name,Indicator_Code,Value
Puerto Rico,PRI,"cause_communicable",SH.DTH.COMM.ZS,
Puerto Rico,PRI,"cause_injury",SH.DTH.INJR.ZS,
Puerto Rico,PRI,"cause_non_communicable",SH.DTH.NCOM.ZS,
Qatar,QAT,"death_rate",SP.DYN.CDRT.IN,1.56
Qatar,QAT,"population",SP.POP.TOTL,1359114
Qatar,QAT,"cause_communicable",SH.DTH.COMM.ZS,7.939310478
Qatar,QAT,"cause_injury",SH.DTH.INJR.ZS,23.06664757
Qatar,QAT,"cause_non_communicable",SH.DTH.NCOM.ZS,68.9940475
Romania,ROM,"death_rate",SP.DYN.CDRT.IN,11.8
Romania,ROM,"population",SP.POP.TOTL,21513622
Romania,ROM,"cause_communicable",SH.DTH.COMM.ZS,3.58857481
Romania,ROM,"cause_injury",SH.DTH.INJR.ZS,5.237581315
Romania,ROM,"cause_non_communicable",SH.DTH.NCOM.ZS,91.17383743
Russian Federation,RUS,"death_rate",SP.DYN.CDRT.IN,14.6
Russian Federation,RUS,"population",SP.POP.TOTL,141950000
Russian Federation,RUS,"cause_communicable",SH.DTH.COMM.ZS,5.098444318
Russian Federation,RUS,"cause_injury",SH.DTH.INJR.ZS,12.43748188
Russian Federation,RUS,"cause_non_communicable",SH.DTH.NCOM.ZS,82.464069
Rwanda,RWA,"death_rate",SP.DYN.CDRT.IN,8.971
Rwanda,RWA,"population",SP.POP.TOTL,10222961
Rwanda,RWA,"cause_communicable",SH.DTH.COMM.ZS,63.40184246
Rwanda,RWA,"cause_injury",SH.DTH.INJR.ZS,7.54261545
Rwanda,RWA,"cause_non_communicable",SH.DTH.NCOM.ZS,29.05553178
Samoa,WSM,"death_rate",SP.DYN.CDRT.IN,5.695
Samoa,WSM,"population",SP.POP.TOTL,183444
Samoa,WSM,"cause_communicable",SH.DTH.COMM.ZS,24.54521018
Samoa,WSM,"cause_injury",SH.DTH.INJR.ZS,5.083967255
Samoa,WSM,"cause_non_communicable",SH.DTH.NCOM.ZS,70.37077731
San Marino,SMR,"death_rate",SP.DYN.CDRT.IN,6
San Marino,SMR,"population",SP.POP.TOTL,30549
San Marino,SMR,"cause_communicable",SH.DTH.COMM.ZS,3.82279019
San Marino,SMR,"cause_injury",SH.DTH.INJR.ZS,1.670492749
San Marino,SMR,"cause_non_communicable",SH.DTH.NCOM.ZS,94.50671706
Sao Tome and Principe,STP,"death_rate",SP.DYN.CDRT.IN,7.372
Sao Tome and Principe,STP,"population",SP.POP.TOTL,168253
Sao Tome and Principe,STP,"cause_communicable",SH.DTH.COMM.ZS,45.53444842
Sao Tome and Principe,STP,"cause_injury",SH.DTH.INJR.ZS,5.871010242
Sao Tome and Principe,STP,"cause_non_communicable",SH.DTH.NCOM.ZS,48.59456054
Saudi Arabia,SAU,"death_rate",SP.DYN.CDRT.IN,3.37
Saudi Arabia,SAU,"population",SP.POP.TOTL,26366358
Saudi Arabia,SAU,"cause_communicable",SH.DTH.COMM.ZS,13.44569469
Saudi Arabia,SAU,"cause_injury",SH.DTH.INJR.ZS,15.24211294
Saudi Arabia,SAU,"cause_non_communicable",SH.DTH.NCOM.ZS,71.31216287
Senegal,SEN,"death_rate",SP.DYN.CDRT.IN,8.259
Senegal,SEN,"population",SP.POP.TOTL,12238791
Senegal,SEN,"cause_communicable",SH.DTH.COMM.ZS,64.63216516
Senegal,SEN,"cause_injury",SH.DTH.INJR.ZS,5.465996242
Senegal,SEN,"cause_non_communicable",SH.DTH.NCOM.ZS,29.90184798
Serbia,SRB,"death_rate",SP.DYN.CDRT.IN,13.97
Serbia,SRB,"population",SP.POP.TOTL,7350221
Serbia,SRB,"cause_communicable",SH.DTH.COMM.ZS,1.520876197
Serbia,SRB,"cause_injury",SH.DTH.INJR.ZS,3.524769422
Serbia,SRB,"cause_non_communicable",SH.DTH.NCOM.ZS,94.95436809
Seychelles,SYC,"death_rate",SP.DYN.CDRT.IN,7.6
Seychelles,SYC,"population",SP.POP.TOTL,86956
Seychelles,SYC,"cause_communicable",SH.DTH.COMM.ZS,18.64358413
Seychelles,SYC,"cause_injury",SH.DTH.INJR.ZS,6.757134845
Seychelles,SYC,"cause_non_communicable",SH.DTH.NCOM.ZS,74.59929742
Sierra Leone,SLE,"death_rate",SP.DYN.CDRT.IN,18.614
Sierra Leone,SLE,"population",SP.POP.TOTL,5532139
Sierra Leone,SLE,"cause_communicable",SH.DTH.COMM.ZS,77.10643495
Sierra Leone,SLE,"cause_injury",SH.DTH.INJR.ZS,5.233592719
Sierra Leone,SLE,"cause_non_communicable",SH.DTH.NCOM.ZS,17.65997472
Singapore,SGP,"death_rate",SP.DYN.CDRT.IN,4.4
Singapore,SGP,"population",SP.POP.TOTL,4839400
Singapore,SGP,"cause_communicable",SH.DTH.COMM.ZS,16.09055587
Singapore,SGP,"cause_injury",SH.DTH.INJR.ZS,4.860466246
Singapore,SGP,"cause_non_communicable",SH.DTH.NCOM.ZS,79.04896463
Sint Maarten (Dutch part),SXM,"death_rate",SP.DYN.CDRT.IN,3.7
Sint Maarten (Dutch part),SXM,"population",SP.POP.TOTL,40459
Sint Maarten (Dutch part),SXM,"cause_communicable",SH.DTH.COMM.ZS,
Sint Maarten (Dutch part),SXM,"cause_injury",SH.DTH.INJR.ZS,
Sint Maarten (Dutch part),SXM,"cause_non_communicable",SH.DTH.NCOM.ZS,
Slovak Republic,SVK,"death_rate",SP.DYN.CDRT.IN,9.8
Slovak Republic,SVK,"population",SP.POP.TOTL,5406626
Slovak Republic,SVK,"cause_communicable",SH.DTH.COMM.ZS,4.640682459
Slovak Republic,SVK,"cause_injury",SH.DTH.INJR.ZS,5.786343298
Slovak Republic,SVK,"cause_non_communicable",SH.DTH.NCOM.ZS,89.57298364
Slovenia,SVN,"death_rate",SP.DYN.CDRT.IN,9.1
Slovenia,SVN,"population",SP.POP.TOTL,2021316
Slovenia,SVN,"cause_communicable",SH.DTH.COMM.ZS,4.419677348
Slovenia,SVN,"cause_injury",SH.DTH.INJR.ZS,8.208994475
Slovenia,SVN,"cause_non_communicable",SH.DTH.NCOM.ZS,87.37132597
Solomon Islands,SLB,"death_rate",SP.DYN.CDRT.IN,6.27
Solomon Islands,SLB,"population",SP.POP.TOTL,503541
Solomon Islands,SLB,"cause_communicable",SH.DTH.COMM.ZS,34.86672134
Solomon Islands,SLB,"cause_injury",SH.DTH.INJR.ZS,5.27380768
Solomon Islands,SLB,"cause_non_communicable",SH.DTH.NCOM.ZS,59.85948823
Somalia,SOM,"death_rate",SP.DYN.CDRT.IN,13.566
Somalia,SOM,"population",SP.POP.TOTL,9140259
Somalia,SOM,"cause_communicable",SH.DTH.COMM.ZS,62.25638905
Somalia,SOM,"cause_injury",SH.DTH.INJR.ZS,10.70455608
Somalia,SOM,"cause_non_communicable",SH.DTH.NCOM.ZS,27.03906206
South Africa,ZAF,"death_rate",SP.DYN.CDRT.IN,14.557
South Africa,ZAF,"population",SP.POP.TOTL,48793022
South Africa,ZAF,"cause_communicable",SH.DTH.COMM.ZS,66.7227194
South Africa,ZAF,"cause_injury",SH.DTH.INJR.ZS,4.751490905
South Africa,ZAF,"cause_non_communicable",SH.DTH.NCOM.ZS,28.5257897
South Sudan,SSD,"death_rate",SP.DYN.CDRT.IN,13.45
South Sudan,SSD,"population",SP.POP.TOTL,9118386
South Sudan,SSD,"cause_communicable",SH.DTH.COMM.ZS,
South Sudan,SSD,"cause_injury",SH.DTH.INJR.ZS,
South Sudan,SSD,"cause_non_communicable",SH.DTH.NCOM.ZS,
Spain,ESP,"death_rate",SP.DYN.CDRT.IN,8.5
Spain,ESP,"population",SP.POP.TOTL,45555716
Spain,ESP,"cause_communicable",SH.DTH.COMM.ZS,5.41573583
Spain,ESP,"cause_injury",SH.DTH.INJR.ZS,3.821945283
Spain,ESP,"cause_non_communicable",SH.DTH.NCOM.ZS,90.76232153
Sri Lanka,LKA,"death_rate",SP.DYN.CDRT.IN,6.822
Sri Lanka,LKA,"population",SP.POP.TOTL,20217000
Sri Lanka,LKA,"cause_communicable",SH.DTH.COMM.ZS,8.557386884
Sri Lanka,LKA,"cause_injury",SH.DTH.INJR.ZS,26.07099432
Sri Lanka,LKA,"cause_non_communicable",SH.DTH.NCOM.ZS,65.37159662
St. Kitts and Nevis,KNA,"death_rate",SP.DYN.CDRT.IN,
St. Kitts and Nevis,KNA,"population",SP.POP.TOTL,51110
St. Kitts and Nevis,KNA,"cause_communicable",SH.DTH.COMM.ZS,8.051393643
St. Kitts and Nevis,KNA,"cause_injury",SH.DTH.INJR.ZS,9.179804401
St. Kitts and Nevis,KNA,"cause_non_communicable",SH.DTH.NCOM.ZS,82.76880196
St. Lucia,LCA,"death_rate",SP.DYN.CDRT.IN,6.621
St. Lucia,LCA,"population",SP.POP.TOTL,172734
St. Lucia,LCA,"cause_communicable",SH.DTH.COMM.ZS,13.0289911
St. Lucia,LCA,"cause_injury",SH.DTH.INJR.ZS,8.968615232
St. Lucia,LCA,"cause_non_communicable",SH.DTH.NCOM.ZS,78.00239367
St. Martin (French part),MAF,"death_rate",SP.DYN.CDRT.IN,4
St. Martin (French part),MAF,"population",SP.POP.TOTL,29376
St. Martin (French part),MAF,"cause_communicable",SH.DTH.COMM.ZS,
St. Martin (French part),MAF,"cause_injury",SH.DTH.INJR.ZS,
St. Martin (French part),MAF,"cause_non_communicable",SH.DTH.NCOM.ZS,
St. Vincent and the Grenadines,VCT,"death_rate",SP.DYN.CDRT.IN,7.264
St. Vincent and the Grenadines,VCT,"population",SP.POP.TOTL,109158
St. Vincent and the Grenadines,VCT,"cause_communicable",SH.DTH.COMM.ZS,15.37897368
St. Vincent and the Grenadines,VCT,"cause_injury",SH.DTH.INJR.ZS,8.215552632
St. Vincent and the Grenadines,VCT,"cause_non_communicable",SH.DTH.NCOM.ZS,76.40547368
Sudan,SDN,"death_rate",SP.DYN.CDRT.IN,8.883
Sudan,SDN,"population",SP.POP.TOTL,34040065
Sudan,SDN,"cause_communicable",SH.DTH.COMM.ZS,42.76276547
Sudan,SDN,"cause_injury",SH.DTH.INJR.ZS,13.27916774
Sudan,SDN,"cause_non_communicable",SH.DTH.NCOM.ZS,43.95806679
Suriname,SUR,"death_rate",SP.DYN.CDRT.IN,7.272
Suriname,SUR,"population",SP.POP.TOTL,515372
Suriname,SUR,"cause_communicable",SH.DTH.COMM.ZS,18.15270295
Suriname,SUR,"cause_injury",SH.DTH.INJR.ZS,10.840964
Suriname,SUR,"cause_non_communicable",SH.DTH.NCOM.ZS,71.00634211
Swaziland,SWZ,"death_rate",SP.DYN.CDRT.IN,14.935
Swaziland,SWZ,"population",SP.POP.TOTL,1153929
Swaziland,SWZ,"cause_communicable",SH.DTH.COMM.ZS,61.79764921
Swaziland,SWZ,"cause_injury",SH.DTH.INJR.ZS,10.52629033
Swaziland,SWZ,"cause_non_communicable",SH.DTH.NCOM.ZS,27.67607754
Sweden,SWE,"death_rate",SP.DYN.CDRT.IN,9.9
Sweden,SWE,"population",SP.POP.TOTL,9219637
Sweden,SWE,"cause_communicable",SH.DTH.COMM.ZS,5.10010591
Sweden,SWE,"cause_injury",SH.DTH.INJR.ZS,5.207839552
Sweden,SWE,"cause_non_communicable",SH.DTH.NCOM.ZS,89.692059
Switzerland,CHE,"death_rate",SP.DYN.CDRT.IN,8
Switzerland,CHE,"population",SP.POP.TOTL,7647675
Switzerland,CHE,"cause_communicable",SH.DTH.COMM.ZS,4.038562758
Switzerland,CHE,"cause_injury",SH.DTH.INJR.ZS,5.911365218
Switzerland,CHE,"cause_non_communicable",SH.DTH.NCOM.ZS,90.05007688
Syrian Arab Republic,SYR,"death_rate",SP.DYN.CDRT.IN,3.452
Syrian Arab Republic,SYR,"population",SP.POP.TOTL,20346056
Syrian Arab Republic,SYR,"cause_communicable",SH.DTH.COMM.ZS,12.8481004
Syrian Arab Republic,SYR,"cause_injury",SH.DTH.INJR.ZS,9.826423553
Syrian Arab Republic,SYR,"cause_non_communicable",SH.DTH.NCOM.ZS,77.32546182
Tajikistan,TJK,"death_rate",SP.DYN.CDRT.IN,6.583
Tajikistan,TJK,"population",SP.POP.TOTL,7275252
Tajikistan,TJK,"cause_communicable",SH.DTH.COMM.ZS,37.19121476
Tajikistan,TJK,"cause_injury",SH.DTH.INJR.ZS,4.034798565
Tajikistan,TJK,"cause_non_communicable",SH.DTH.NCOM.ZS,58.77398668
Tanzania,TZA,"death_rate",SP.DYN.CDRT.IN,10.588
Tanzania,TZA,"population",SP.POP.TOTL,42353790
Tanzania,TZA,"cause_communicable",SH.DTH.COMM.ZS,65.51959103
Tanzania,TZA,"cause_injury",SH.DTH.INJR.ZS,7.86567166
Tanzania,TZA,"cause_non_communicable",SH.DTH.NCOM.ZS,26.61473335
Thailand,THA,"death_rate",SP.DYN.CDRT.IN,7.164
Thailand,THA,"population",SP.POP.TOTL,66185340
Thailand,THA,"cause_communicable",SH.DTH.COMM.ZS,16.61298098
Thailand,THA,"cause_injury",SH.DTH.INJR.ZS,12.26925374
Thailand,THA,"cause_non_communicable",SH.DTH.NCOM.ZS,71.11776358
Timor-Leste,TMP,"death_rate",SP.DYN.CDRT.IN,6.713
Timor-Leste,TMP,"population",SP.POP.TOTL,1077911
Timor-Leste,TMP,"cause_communicable",SH.DTH.COMM.ZS,60.17786638
Timor-Leste,TMP,"cause_injury",SH.DTH.INJR.ZS,5.467986389
Timor-Leste,TMP,"cause_non_communicable",SH.DTH.NCOM.ZS,34.35414156
Togo,TGO,"death_rate",SP.DYN.CDRT.IN,11.657
Togo,TGO,"population",SP.POP.TOTL,5987491
Togo,TGO,"cause_communicable",SH.DTH.COMM.ZS,61.06438546
Togo,TGO,"cause_injury",SH.DTH.INJR.ZS,5.03067431
Togo,TGO,"cause_non_communicable",SH.DTH.NCOM.ZS,33.90493087
Tonga,TON,"death_rate",SP.DYN.CDRT.IN,6.184
Tonga,TON,"population",SP.POP.TOTL,102947
Tonga,TON,"cause_communicable",SH.DTH.COMM.ZS,22.22013439
Tonga,TON,"cause_injury",SH.DTH.INJR.ZS,4.059316901
Tonga,TON,"cause_non_communicable",SH.DTH.NCOM.ZS,73.72056356
Trinidad and Tobago,TTO,"death_rate",SP.DYN.CDRT.IN,8.939
Trinidad and Tobago,TTO,"population",SP.POP.TOTL,1316449
Trinidad and Tobago,TTO,"cause_communicable",SH.DTH.COMM.ZS,12.23045418
Trinidad and Tobago,TTO,"cause_injury",SH.DTH.INJR.ZS,9.840476002
Trinidad and Tobago,TTO,"cause_non_communicable",SH.DTH.NCOM.ZS,77.92905593
Tunisia,TUN,"death_rate",SP.DYN.CDRT.IN,5.8
Tunisia,TUN,"population",SP.POP.TOTL,10328900
Tunisia,TUN,"cause_communicable",SH.DTH.COMM.ZS,21.93455092
Tunisia,TUN,"cause_injury",SH.DTH.INJR.ZS,6.514734974
Tunisia,TUN,"cause_non_communicable",SH.DTH.NCOM.ZS,71.55071411
Turkey,TUR,"death_rate",SP.DYN.CDRT.IN,5.805
Turkey,TUR,"population",SP.POP.TOTL,70363511
Turkey,TUR,"cause_communicable",SH.DTH.COMM.ZS,9.462042822
Turkey,TUR,"cause_injury",SH.DTH.INJR.ZS,5.652978479
Turkey,TUR,"cause_non_communicable",SH.DTH.NCOM.ZS,84.88497058
Turkmenistan,TKM,"death_rate",SP.DYN.CDRT.IN,7.749
Turkmenistan,TKM,"population",SP.POP.TOTL,4917543
Turkmenistan,TKM,"cause_communicable",SH.DTH.COMM.ZS,19.26256634
Turkmenistan,TKM,"cause_injury",SH.DTH.INJR.ZS,8.120459049
Turkmenistan,TKM,"cause_non_communicable",SH.DTH.NCOM.ZS,72.61696088
Turks and Caicos Islands,TCA,"death_rate",SP.DYN.CDRT.IN,
Turks and Caicos Islands,TCA,"population",SP.POP.TOTL,29481
Turks and Caicos Islands,TCA,"cause_communicable",SH.DTH.COMM.ZS,
Turks and Caicos Islands,TCA,"cause_injury",SH.DTH.INJR.ZS,
Turks and Caicos Islands,TCA,"cause_non_communicable",SH.DTH.NCOM.ZS,
Tuvalu,TUV,"death_rate",SP.DYN.CDRT.IN,
Tuvalu,TUV,"population",SP.POP.TOTL,9788
Tuvalu,TUV,"cause_communicable",SH.DTH.COMM.ZS,21.48801544
Tuvalu,TUV,"cause_injury",SH.DTH.INJR.ZS,5.220329333
Tuvalu,TUV,"cause_non_communicable",SH.DTH.NCOM.ZS,73.29175617
Uganda,UGA,"death_rate",SP.DYN.CDRT.IN,11.106
Uganda,UGA,"population",SP.POP.TOTL,31778799
Uganda,UGA,"cause_communicable",SH.DTH.COMM.ZS,64.48168939
Uganda,UGA,"cause_injury",SH.DTH.INJR.ZS,10.39173159
Uganda,UGA,"cause_non_communicable",SH.DTH.NCOM.ZS,25.12656957
Ukraine,UKR,"death_rate",SP.DYN.CDRT.IN,16.31
Ukraine,UKR,"population",SP.POP.TOTL,46258200
Ukraine,UKR,"cause_communicable",SH.DTH.COMM.ZS,5.846065381
Ukraine,UKR,"cause_injury",SH.DTH.INJR.ZS,7.999166738
Ukraine,UKR,"cause_non_communicable",SH.DTH.NCOM.ZS,86.1547639
United Arab Emirates,ARE,"death_rate",SP.DYN.CDRT.IN,1.207
United Arab Emirates,ARE,"population",SP.POP.TOTL,6798635
United Arab Emirates,ARE,"cause_communicable",SH.DTH.COMM.ZS,12.52123782
United Arab Emirates,ARE,"cause_injury",SH.DTH.INJR.ZS,20.85556554
United Arab Emirates,ARE,"cause_non_communicable",SH.DTH.NCOM.ZS,66.62320527
United Kingdom,GBR,"death_rate",SP.DYN.CDRT.IN,9.4
United Kingdom,GBR,"population",SP.POP.TOTL,61393521
United Kingdom,GBR,"cause_communicable",SH.DTH.COMM.ZS,8.203660625
United Kingdom,GBR,"cause_injury",SH.DTH.INJR.ZS,3.629015922
United Kingdom,GBR,"cause_non_communicable",SH.DTH.NCOM.ZS,88.16732175
United States,USA,"death_rate",SP.DYN.CDRT.IN,8.2
United States,USA,"population",SP.POP.TOTL,304093966
United States,USA,"cause_communicable",SH.DTH.COMM.ZS,6.049291811
United States,USA,"cause_injury",SH.DTH.INJR.ZS,7.384100424
United States,USA,"cause_non_communicable",SH.DTH.NCOM.ZS,86.56662347
Uruguay,URY,"death_rate",SP.DYN.CDRT.IN,9.319
Uruguay,URY,"population",SP.POP.TOTL,3348898
Uruguay,URY,"cause_communicable",SH.DTH.COMM.ZS,7.794155459
Uruguay,URY,"cause_injury",SH.DTH.INJR.ZS,5.653992656
Uruguay,URY,"cause_non_communicable",SH.DTH.NCOM.ZS,86.55185785
Uzbekistan,UZB,"death_rate",SP.DYN.CDRT.IN,5.083453285
Uzbekistan,UZB,"population",SP.POP.TOTL,27302800
Uzbekistan,UZB,"cause_communicable",SH.DTH.COMM.ZS,15.38299276
Uzbekistan,UZB,"cause_injury",SH.DTH.INJR.ZS,5.876505199
Uzbekistan,UZB,"cause_non_communicable",SH.DTH.NCOM.ZS,78.74050204
Vanuatu,VUT,"death_rate",SP.DYN.CDRT.IN,5.013
Vanuatu,VUT,"population",SP.POP.TOTL,225398
Vanuatu,VUT,"cause_communicable",SH.DTH.COMM.ZS,24.43416932
Vanuatu,VUT,"cause_injury",SH.DTH.INJR.ZS,5.327729211
Vanuatu,VUT,"cause_non_communicable",SH.DTH.NCOM.ZS,70.23811953
"Venezuela, RB",VEN,"death_rate",SP.DYN.CDRT.IN,5.123
"Venezuela, RB",VEN,"population",SP.POP.TOTL,28120312
"Venezuela, RB",VEN,"cause_communicable",SH.DTH.COMM.ZS,13.49795596
"Venezuela, RB",VEN,"cause_injury",SH.DTH.INJR.ZS,20.93657897
"Venezuela, RB",VEN,"cause_non_communicable",SH.DTH.NCOM.ZS,65.56546507
Vietnam,VNM,"death_rate",SP.DYN.CDRT.IN,5.541
Vietnam,VNM,"population",SP.POP.TOTL,85122300
Vietnam,VNM,"cause_communicable",SH.DTH.COMM.ZS,16.37350553
Vietnam,VNM,"cause_injury",SH.DTH.INJR.ZS,9.044215311
Vietnam,VNM,"cause_non_communicable",SH.DTH.NCOM.ZS,74.58227916
Virgin Islands (U.S.),VIR,"death_rate",SP.DYN.CDRT.IN,6.55
Virgin Islands (U.S.),VIR,"population",SP.POP.TOTL,107091
Virgin Islands (U.S.),VIR,"cause_communicable",SH.DTH.COMM.ZS,
Virgin Islands (U.S.),VIR,"cause_injury",SH.DTH.INJR.ZS,
Virgin Islands (U.S.),VIR,"cause_non_communicable",SH.DTH.NCOM.ZS,
West Bank and Gaza,WBG,"death_rate",SP.DYN.CDRT.IN,3.572
West Bank and Gaza,WBG,"population",SP.POP.TOTL,3596688
West Bank and Gaza,WBG,"cause_communicable",SH.DTH.COMM.ZS,
West Bank and Gaza,WBG,"cause_injury",SH.DTH.INJR.ZS,
West Bank and Gaza,WBG,"cause_non_communicable",SH.DTH.NCOM.ZS,
"Yemen, Rep.",YEM,"death_rate",SP.DYN.CDRT.IN,7.72
"Yemen, Rep.",YEM,"population",SP.POP.TOTL,21703571
"Yemen, Rep.",YEM,"cause_communicable",SH.DTH.COMM.ZS,43.72876159
"Yemen, Rep.",YEM,"cause_injury",SH.DTH.INJR.ZS,11.05398331
"Yemen, Rep.",YEM,"cause_non_communicable",SH.DTH.NCOM.ZS,45.21724174
Zambia,ZMB,"death_rate",SP.DYN.CDRT.IN,13.356
Zambia,ZMB,"population",SP.POP.TOTL,12456527
Zambia,ZMB,"cause_communicable",SH.DTH.COMM.ZS,64.17145464
Zambia,ZMB,"cause_injury",SH.DTH.INJR.ZS,8.998175743
Zambia,ZMB,"cause_non_communicable",SH.DTH.NCOM.ZS,26.83034918
Zimbabwe,ZWE,"death_rate",SP.DYN.CDRT.IN,13.895
Zimbabwe,ZWE,"population",SP.POP.TOTL,12784041
Zimbabwe,ZWE,"cause_communicable",SH.DTH.COMM.ZS,75.37602967
Zimbabwe,ZWE,"cause_injury",SH.DTH.INJR.ZS,3.804944619
Zimbabwe,ZWE,"cause_non_communicable",SH.DTH.NCOM.ZS,20.8190093
